codeCirconscription;inscrits;votesExprimes;abstentions;tauxAbstention;nomListe;nbVoix;pourcentage
50002;96858;50367;44305;45.74;EAC;582;1.16
50002;96858;50367;44305;45.74;DEMOCRATIE REPRESENTATIVE;0;0
50002;96858;50367;44305;45.74;ESPERANTO;17;0.03
50002;96858;50367;44305;45.74;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
51005;75668;39924;34173;45.16;HUMANITE SOUVERAINE;0;0
51005;75668;39924;34173;45.16;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
51005;75668;39924;34173;45.16;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2205;5.52
51005;75668;39924;34173;45.16;LFI - UP;1377;3.45
51005;75668;39924;34173;45.16;La FRANCE REVIENT;19765;49.51
51005;75668;39924;34173;45.16;EUROPE ÉCOLOGIE;892;2.23
51005;75668;39924;34173;45.16;FREE PALESTINE;0;0
51005;75668;39924;34173;45.16;PARTI ANIMALISTE;839;2.1
51005;75668;39924;34173;45.16;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
51005;75668;39924;34173;45.16;PARTI PIRATE;7;0.02
51005;75668;39924;34173;45.16;BESOIN D'EUROPE;5067;12.69
51005;75668;39924;34173;45.16;PACE;12;0.03
51005;75668;39924;34173;45.16;ÉQUINOXE;53;0.13
51005;75668;39924;34173;45.16;ECOLOGIE POSITIVE;120;0.3
51005;75668;39924;34173;45.16;LISTE ASSELINEAU-FREXIT;318;0.8
51005;75668;39924;34173;45.16;PAIX ET DECROISSANCE;2;0.01
51005;75668;39924;34173;45.16;POUR UNE AUTRE EUROPE;0;0
51005;75668;39924;34173;45.16;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3591;8.99
51005;75668;39924;34173;45.16;LUTTE OUVRIERE;188;0.47
51005;75668;39924;34173;45.16;CHANGER L'EUROPE;3;0.01
51005;75668;39924;34173;45.16;NLP;23;0.06
51005;75668;39924;34173;45.16;URGENCE REVOLUTION !;41;0.1
51005;75668;39924;34173;45.16;PPL;0;0
51005;75668;39924;34173;45.16;L'EUROPE CA SUFFIT !;375;0.94
51005;75668;39924;34173;45.16;PRENONS-NOUS EN MAIN;1;0
51005;75668;39924;34173;45.16;FORTERESSE EUROPE;0;0
51005;75668;39924;34173;45.16;REVEIL EUR;2660;6.66
51005;75668;39924;34173;45.16;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;0;0
51005;75668;39924;34173;45.16;AR;1194;2.99
51005;75668;39924;34173;45.16;FRANCE LIBRE;9;0.02
51005;75668;39924;34173;45.16;EUROPE TERRITOIRES ÉCOLOGIE;56;0.14
51005;75668;39924;34173;45.16;LA RUCHE CITOYENNE;1;0
51005;75668;39924;34173;45.16;GAUCHE UNIE;692;1.73
51005;75668;39924;34173;45.16;DEFENDRE LES ENFANTS;3;0.01
51005;75668;39924;34173;45.16;EAC;406;1.02
51005;75668;39924;34173;45.16;DEMOCRATIE REPRESENTATIVE;0;0
51005;75668;39924;34173;45.16;ESPERANTO;16;0.04
51005;75668;39924;34173;45.16;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;8;0.02
51003;91124;45491;44237;48.55;HUMANITE SOUVERAINE;6.75;0.01
51003;91124;45491;44237;48.55;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;6.25;0.01
51003;91124;45491;44237;48.55;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2461.5;5.41
51003;91124;45491;44237;48.55;LFI - UP;2949.5;6.48
51003;91124;45491;44237;48.55;La FRANCE REVIENT;18021.75;39.62
51003;91124;45491;44237;48.55;EUROPE ÉCOLOGIE;1610;3.54
51003;91124;45491;44237;48.55;FREE PALESTINE;20.5;0.05
51003;91124;45491;44237;48.55;PARTI ANIMALISTE;1031.75;2.27
51003;91124;45491;44237;48.55;PARTI REVOLUTIONNAIRE COMMUNISTES;17.25;0.04
51003;91124;45491;44237;48.55;PARTI PIRATE;16.5;0.04
51003;91124;45491;44237;48.55;BESOIN D'EUROPE;7033.5;15.46
51003;91124;45491;44237;48.55;PACE;14.25;0.03
51003;91124;45491;44237;48.55;ÉQUINOXE;132.25;0.29
51003;91124;45491;44237;48.55;ECOLOGIE POSITIVE;157;0.35
51003;91124;45491;44237;48.55;LISTE ASSELINEAU-FREXIT;423.5;0.93
51003;91124;45491;44237;48.55;PAIX ET DECROISSANCE;1.5;0
51003;91124;45491;44237;48.55;POUR UNE AUTRE EUROPE;4;0.01
51003;91124;45491;44237;48.55;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;4026.5;8.85
51003;91124;45491;44237;48.55;LUTTE OUVRIERE;238;0.52
51003;91124;45491;44237;48.55;CHANGER L'EUROPE;14.75;0.03
51003;91124;45491;44237;48.55;NLP;27;0.06
51003;91124;45491;44237;48.55;URGENCE REVOLUTION !;54;0.12
51003;91124;45491;44237;48.55;PPL;2;0
51003;91124;45491;44237;48.55;L'EUROPE CA SUFFIT !;400.75;0.88
51003;91124;45491;44237;48.55;PRENONS-NOUS EN MAIN;1.75;0
51003;91124;45491;44237;48.55;FORTERESSE EUROPE;9.75;0.02
51003;91124;45491;44237;48.55;REVEIL EUR;4353.25;9.57
51003;91124;45491;44237;48.55;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;4.25;0.01
51003;91124;45491;44237;48.55;AR;861.75;1.89
51003;91124;45491;44237;48.55;FRANCE LIBRE;10.75;0.02
51003;91124;45491;44237;48.55;EUROPE TERRITOIRES ÉCOLOGIE;87.25;0.19
51003;91124;45491;44237;48.55;LA RUCHE CITOYENNE;7.5;0.02
51003;91124;45491;44237;48.55;GAUCHE UNIE;863;1.9
51003;91124;45491;44237;48.55;DEFENDRE LES ENFANTS;24.75;0.05
51003;91124;45491;44237;48.55;EAC;575.75;1.27
51003;91124;45491;44237;48.55;DEMOCRATIE REPRESENTATIVE;0;0
51003;91124;45491;44237;48.55;ESPERANTO;20.25;0.04
51003;91124;45491;44237;48.55;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0.25;0
51004;98374;47638;49267;50.08;HUMANITE SOUVERAINE;0.75;0
51004;98374;47638;49267;50.08;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;3.25;0.01
51004;98374;47638;49267;50.08;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2471.5;5.19
51004;98374;47638;49267;50.08;LFI - UP;3766.5;7.91
51004;98374;47638;49267;50.08;La FRANCE REVIENT;18157.75;38.12
51004;98374;47638;49267;50.08;EUROPE ÉCOLOGIE;1795;3.77
51004;98374;47638;49267;50.08;FREE PALESTINE;3.5;0.01
51004;98374;47638;49267;50.08;PARTI ANIMALISTE;1079.75;2.27
51004;98374;47638;49267;50.08;PARTI REVOLUTIONNAIRE COMMUNISTES;6.25;0.01
51004;98374;47638;49267;50.08;PARTI PIRATE;18.5;0.04
51004;98374;47638;49267;50.08;BESOIN D'EUROPE;7220.5;15.16
51004;98374;47638;49267;50.08;PACE;17.25;0.04
51004;98374;47638;49267;50.08;ÉQUINOXE;109.25;0.23
51004;98374;47638;49267;50.08;ECOLOGIE POSITIVE;165;0.35
51004;98374;47638;49267;50.08;LISTE ASSELINEAU-FREXIT;470.5;0.99
51004;98374;47638;49267;50.08;PAIX ET DECROISSANCE;3.5;0.01
51004;98374;47638;49267;50.08;POUR UNE AUTRE EUROPE;4;0.01
51004;98374;47638;49267;50.08;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;4047.5;8.5
51004;98374;47638;49267;50.08;LUTTE OUVRIERE;244;0.51
51004;98374;47638;49267;50.08;CHANGER L'EUROPE;7.75;0.02
51004;98374;47638;49267;50.08;NLP;36;0.08
51004;98374;47638;49267;50.08;URGENCE REVOLUTION !;46;0.1
51004;98374;47638;49267;50.08;PPL;2;0
51004;98374;47638;49267;50.08;L'EUROPE CA SUFFIT !;359.75;0.76
51004;98374;47638;49267;50.08;PRENONS-NOUS EN MAIN;1.75;0
51004;98374;47638;49267;50.08;FORTERESSE EUROPE;3.75;0.01
51004;98374;47638;49267;50.08;REVEIL EUR;5047.25;10.6
51004;98374;47638;49267;50.08;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;2.25;0
51004;98374;47638;49267;50.08;AR;825.75;1.73
51004;98374;47638;49267;50.08;FRANCE LIBRE;16.75;0.04
51004;98374;47638;49267;50.08;EUROPE TERRITOIRES ÉCOLOGIE;88.25;0.19
51004;98374;47638;49267;50.08;LA RUCHE CITOYENNE;12.5;0.03
51004;98374;47638;49267;50.08;GAUCHE UNIE;984;2.07
51004;98374;47638;49267;50.08;DEFENDRE LES ENFANTS;18.75;0.04
51004;98374;47638;49267;50.08;EAC;590.75;1.24
51004;98374;47638;49267;50.08;DEMOCRATIE REPRESENTATIVE;0;0
51004;98374;47638;49267;50.08;ESPERANTO;10.25;0.02
51004;98374;47638;49267;50.08;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0.25;0
51002;66557;33716;31966;48.03;HUMANITE SOUVERAINE;0.75;0
51002;66557;33716;31966;48.03;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;3.25;0.01
51002;66557;33716;31966;48.03;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;1719.5;5.1
51002;66557;33716;31966;48.03;LFI - UP;2600.5;7.71
51002;66557;33716;31966;48.03;La FRANCE REVIENT;12334.75;36.58
51002;66557;33716;31966;48.03;EUROPE ÉCOLOGIE;1379;4.09
51002;66557;33716;31966;48.03;FREE PALESTINE;4.5;0.01
51002;66557;33716;31966;48.03;PARTI ANIMALISTE;742.75;2.2
51002;66557;33716;31966;48.03;PARTI REVOLUTIONNAIRE COMMUNISTES;5.25;0.02
51002;66557;33716;31966;48.03;PARTI PIRATE;11.5;0.03
51002;66557;33716;31966;48.03;BESOIN D'EUROPE;5649.5;16.76
51002;66557;33716;31966;48.03;PACE;12.25;0.04
51002;66557;33716;31966;48.03;ÉQUINOXE;89.25;0.26
51002;66557;33716;31966;48.03;ECOLOGIE POSITIVE;152;0.45
51002;66557;33716;31966;48.03;LISTE ASSELINEAU-FREXIT;306.5;0.91
51002;66557;33716;31966;48.03;PAIX ET DECROISSANCE;1.5;0
51002;66557;33716;31966;48.03;POUR UNE AUTRE EUROPE;4;0.01
51002;66557;33716;31966;48.03;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;2823.5;8.37
51002;66557;33716;31966;48.03;LUTTE OUVRIERE;144;0.43
51002;66557;33716;31966;48.03;CHANGER L'EUROPE;3.75;0.01
51002;66557;33716;31966;48.03;NLP;16;0.05
51002;66557;33716;31966;48.03;URGENCE REVOLUTION !;33;0.1
51002;66557;33716;31966;48.03;PPL;0;0
51002;66557;33716;31966;48.03;L'EUROPE CA SUFFIT !;289.75;0.86
51002;66557;33716;31966;48.03;PRENONS-NOUS EN MAIN;4.75;0.01
51002;66557;33716;31966;48.03;FORTERESSE EUROPE;2.75;0.01
51002;66557;33716;31966;48.03;REVEIL EUR;3847.25;11.41
51002;66557;33716;31966;48.03;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;3.25;0.01
51002;66557;33716;31966;48.03;AR;484.75;1.44
51002;66557;33716;31966;48.03;FRANCE LIBRE;3.75;0.01
51002;66557;33716;31966;48.03;EUROPE TERRITOIRES ÉCOLOGIE;49.25;0.15
51002;66557;33716;31966;48.03;LA RUCHE CITOYENNE;5.5;0.02
51002;66557;33716;31966;48.03;GAUCHE UNIE;505;1.5
51002;66557;33716;31966;48.03;DEFENDRE LES ENFANTS;20.75;0.06
51002;66557;33716;31966;48.03;EAC;452.75;1.34
51002;66557;33716;31966;48.03;DEMOCRATIE REPRESENTATIVE;0;0
51002;66557;33716;31966;48.03;ESPERANTO;9.25;0.03
51002;66557;33716;31966;48.03;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0.25;0
51001;50002;24701;24696;49.39;HUMANITE SOUVERAINE;0.75;0
51001;50002;24701;24696;49.39;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;3.25;0.01
51001;50002;24701;24696;49.39;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;1255;5.08
51001;50002;24701;24696;49.39;LFI - UP;2148;8.7
51001;50002;24701;24696;49.39;La FRANCE REVIENT;8860.75;35.87
51001;50002;24701;24696;49.39;EUROPE ÉCOLOGIE;1066;4.32
51001;50002;24701;24696;49.39;FREE PALESTINE;2.5;0.01
51001;50002;24701;24696;49.39;PARTI ANIMALISTE;588.75;2.38
51001;50002;24701;24696;49.39;PARTI REVOLUTIONNAIRE COMMUNISTES;5.25;0.02
51001;50002;24701;24696;49.39;PARTI PIRATE;14.5;0.06
51001;50002;24701;24696;49.39;BESOIN D'EUROPE;3986.5;16.14
51001;50002;24701;24696;49.39;PACE;8.25;0.03
51001;50002;24701;24696;49.39;ÉQUINOXE;64.75;0.26
51001;50002;24701;24696;49.39;ECOLOGIE POSITIVE;94.5;0.38
51001;50002;24701;24696;49.39;LISTE ASSELINEAU-FREXIT;213;0.86
51001;50002;24701;24696;49.39;PAIX ET DECROISSANCE;0.5;0
51001;50002;24701;24696;49.39;POUR UNE AUTRE EUROPE;4;0.02
51001;50002;24701;24696;49.39;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;2039.5;8.26
51001;50002;24701;24696;49.39;LUTTE OUVRIERE;119;0.48
51001;50002;24701;24696;49.39;CHANGER L'EUROPE;0.75;0
51001;50002;24701;24696;49.39;NLP;14;0.06
51001;50002;24701;24696;49.39;URGENCE REVOLUTION !;28;0.11
51001;50002;24701;24696;49.39;PPL;0;0
51001;50002;24701;24696;49.39;L'EUROPE CA SUFFIT !;181.75;0.74
51001;50002;24701;24696;49.39;PRENONS-NOUS EN MAIN;1.75;0.01
51001;50002;24701;24696;49.39;FORTERESSE EUROPE;2.75;0.01
51001;50002;24701;24696;49.39;REVEIL EUR;2868.75;11.61
51001;50002;24701;24696;49.39;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;2.25;0.01
51001;50002;24701;24696;49.39;AR;275.75;1.12
51001;50002;24701;24696;49.39;FRANCE LIBRE;1.75;0.01
51001;50002;24701;24696;49.39;EUROPE TERRITOIRES ÉCOLOGIE;49.25;0.2
51001;50002;24701;24696;49.39;LA RUCHE CITOYENNE;5.5;0.02
51001;50002;24701;24696;49.39;GAUCHE UNIE;435;1.76
51001;50002;24701;24696;49.39;DEFENDRE LES ENFANTS;16.75;0.07
51001;50002;24701;24696;49.39;EAC;336.25;1.36
51001;50002;24701;24696;49.39;DEMOCRATIE REPRESENTATIVE;0;0
51001;50002;24701;24696;49.39;ESPERANTO;5.25;0.02
51001;50002;24701;24696;49.39;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0.25;0
52001;69376;36596;31027;44.72;HUMANITE SOUVERAINE;0;0
52001;69376;36596;31027;44.72;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
52001;69376;36596;31027;44.72;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;1906;5.21
52001;69376;36596;31027;44.72;LFI - UP;1588;4.34
52001;69376;36596;31027;44.72;La FRANCE REVIENT;15552;42.5
52001;69376;36596;31027;44.72;EUROPE ÉCOLOGIE;1055;2.88
52001;69376;36596;31027;44.72;FREE PALESTINE;1;0
52001;69376;36596;31027;44.72;PARTI ANIMALISTE;827;2.26
52001;69376;36596;31027;44.72;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
52001;69376;36596;31027;44.72;PARTI PIRATE;10;0.03
52001;69376;36596;31027;44.72;BESOIN D'EUROPE;4789;13.09
52001;69376;36596;31027;44.72;PACE;12;0.03
52001;69376;36596;31027;44.72;ÉQUINOXE;79;0.22
52001;69376;36596;31027;44.72;ECOLOGIE POSITIVE;171;0.47
52001;69376;36596;31027;44.72;LISTE ASSELINEAU-FREXIT;354;0.97
52001;69376;36596;31027;44.72;PAIX ET DECROISSANCE;4;0.01
52001;69376;36596;31027;44.72;POUR UNE AUTRE EUROPE;14;0.04
52001;69376;36596;31027;44.72;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3273;8.94
52001;69376;36596;31027;44.72;LUTTE OUVRIERE;221;0.6
52001;69376;36596;31027;44.72;CHANGER L'EUROPE;4;0.01
52001;69376;36596;31027;44.72;NLP;18;0.05
52001;69376;36596;31027;44.72;URGENCE REVOLUTION !;50;0.14
52001;69376;36596;31027;44.72;PPL;1;0
52001;69376;36596;31027;44.72;L'EUROPE CA SUFFIT !;380;1.04
52001;69376;36596;31027;44.72;PRENONS-NOUS EN MAIN;5;0.01
52001;69376;36596;31027;44.72;FORTERESSE EUROPE;5;0.01
52001;69376;36596;31027;44.72;REVEIL EUR;3917;10.7
52001;69376;36596;31027;44.72;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;4;0.01
52001;69376;36596;31027;44.72;AR;1206;3.3
52001;69376;36596;31027;44.72;FRANCE LIBRE;4;0.01
52001;69376;36596;31027;44.72;EUROPE TERRITOIRES ÉCOLOGIE;83;0.23
52001;69376;36596;31027;44.72;LA RUCHE CITOYENNE;1;0
52001;69376;36596;31027;44.72;GAUCHE UNIE;646;1.77
52001;69376;36596;31027;44.72;DEFENDRE LES ENFANTS;0;0
52001;69376;36596;31027;44.72;EAC;400;1.09
52001;69376;36596;31027;44.72;DEMOCRATIE REPRESENTATIVE;2;0.01
52001;69376;36596;31027;44.72;ESPERANTO;13;0.04
52001;69376;36596;31027;44.72;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;1;0
52002;59158;29613;28293;47.83;HUMANITE SOUVERAINE;0;0
52002;59158;29613;28293;47.83;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
52002;59158;29613;28293;47.83;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;1596;5.39
52002;59158;29613;28293;47.83;LFI - UP;1393;4.7
52002;59158;29613;28293;47.83;La FRANCE REVIENT;15650;52.85
52002;59158;29613;28293;47.83;EUROPE ÉCOLOGIE;536;1.81
52002;59158;29613;28293;47.83;FREE PALESTINE;0;0
52002;59158;29613;28293;47.83;PARTI ANIMALISTE;616;2.08
52002;59158;29613;28293;47.83;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
52002;59158;29613;28293;47.83;PARTI PIRATE;5;0.02
52002;59158;29613;28293;47.83;BESOIN D'EUROPE;3031;10.24
52002;59158;29613;28293;47.83;PACE;7;0.02
52002;59158;29613;28293;47.83;ÉQUINOXE;37;0.12
52002;59158;29613;28293;47.83;ECOLOGIE POSITIVE;86;0.29
52002;59158;29613;28293;47.83;LISTE ASSELINEAU-FREXIT;227;0.77
52002;59158;29613;28293;47.83;PAIX ET DECROISSANCE;1;0
52002;59158;29613;28293;47.83;POUR UNE AUTRE EUROPE;7;0.02
52002;59158;29613;28293;47.83;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;2394;8.08
52002;59158;29613;28293;47.83;LUTTE OUVRIERE;173;0.58
52002;59158;29613;28293;47.83;CHANGER L'EUROPE;3;0.01
52002;59158;29613;28293;47.83;NLP;9;0.03
52002;59158;29613;28293;47.83;URGENCE REVOLUTION !;33;0.11
52002;59158;29613;28293;47.83;PPL;0;0
52002;59158;29613;28293;47.83;L'EUROPE CA SUFFIT !;278;0.94
52002;59158;29613;28293;47.83;PRENONS-NOUS EN MAIN;3;0.01
52002;59158;29613;28293;47.83;FORTERESSE EUROPE;8;0.03
52002;59158;29613;28293;47.83;REVEIL EUR;1977;6.68
52002;59158;29613;28293;47.83;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;0;0
52002;59158;29613;28293;47.83;AR;777;2.62
52002;59158;29613;28293;47.83;FRANCE LIBRE;5;0.02
52002;59158;29613;28293;47.83;EUROPE TERRITOIRES ÉCOLOGIE;49;0.17
52002;59158;29613;28293;47.83;LA RUCHE CITOYENNE;3;0.01
52002;59158;29613;28293;47.83;GAUCHE UNIE;488;1.65
52002;59158;29613;28293;47.83;DEFENDRE LES ENFANTS;1;0
52002;59158;29613;28293;47.83;EAC;215;0.73
52002;59158;29613;28293;47.83;DEMOCRATIE REPRESENTATIVE;0;0
52002;59158;29613;28293;47.83;ESPERANTO;5;0.02
52002;59158;29613;28293;47.83;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
53002;87645;43271;42602;48.61;HUMANITE SOUVERAINE;8;0.02
53002;87645;43271;42602;48.61;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
53002;87645;43271;42602;48.61;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2032.5;4.7
53002;87645;43271;42602;48.61;LFI - UP;2393.5;5.53
53002;87645;43271;42602;48.61;La FRANCE REVIENT;12127.5;28.03
53002;87645;43271;42602;48.61;EUROPE ÉCOLOGIE;2385;5.51
53002;87645;43271;42602;48.61;FREE PALESTINE;7;0.02
53002;87645;43271;42602;48.61;PARTI ANIMALISTE;673;1.56
53002;87645;43271;42602;48.61;PARTI REVOLUTIONNAIRE COMMUNISTES;3.5;0.01
53002;87645;43271;42602;48.61;PARTI PIRATE;43;0.1
53002;87645;43271;42602;48.61;BESOIN D'EUROPE;11003.5;25.43
53002;87645;43271;42602;48.61;PACE;1;0
53002;87645;43271;42602;48.61;ÉQUINOXE;125;0.29
53002;87645;43271;42602;48.61;ECOLOGIE POSITIVE;190.5;0.44
53002;87645;43271;42602;48.61;LISTE ASSELINEAU-FREXIT;337;0.78
53002;87645;43271;42602;48.61;PAIX ET DECROISSANCE;7;0.02
53002;87645;43271;42602;48.61;POUR UNE AUTRE EUROPE;0.5;0
53002;87645;43271;42602;48.61;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3298;7.62
53002;87645;43271;42602;48.61;LUTTE OUVRIERE;257;0.59
53002;87645;43271;42602;48.61;CHANGER L'EUROPE;4;0.01
53002;87645;43271;42602;48.61;NLP;34;0.08
53002;87645;43271;42602;48.61;URGENCE REVOLUTION !;60.5;0.14
53002;87645;43271;42602;48.61;PPL;0;0
53002;87645;43271;42602;48.61;L'EUROPE CA SUFFIT !;326;0.75
53002;87645;43271;42602;48.61;PRENONS-NOUS EN MAIN;0;0
53002;87645;43271;42602;48.61;FORTERESSE EUROPE;6;0.01
53002;87645;43271;42602;48.61;REVEIL EUR;5587;12.91
53002;87645;43271;42602;48.61;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;0;0
53002;87645;43271;42602;48.61;AR;793;1.83
53002;87645;43271;42602;48.61;FRANCE LIBRE;5;0.01
53002;87645;43271;42602;48.61;EUROPE TERRITOIRES ÉCOLOGIE;116.5;0.27
53002;87645;43271;42602;48.61;LA RUCHE CITOYENNE;1;0
53002;87645;43271;42602;48.61;GAUCHE UNIE;806.5;1.86
53002;87645;43271;42602;48.61;DEFENDRE LES ENFANTS;11;0.03
53002;87645;43271;42602;48.61;EAC;605;1.4
53002;87645;43271;42602;48.61;DEMOCRATIE REPRESENTATIVE;0;0
53002;87645;43271;42602;48.61;ESPERANTO;19.5;0.05
53002;87645;43271;42602;48.61;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;3;0.01
53003;72695;34243;36503;50.21;HUMANITE SOUVERAINE;0;0
53003;72695;34243;36503;50.21;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
53003;72695;34243;36503;50.21;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;1472;4.3
53003;72695;34243;36503;50.21;LFI - UP;1516;4.43
53003;72695;34243;36503;50.21;La FRANCE REVIENT;11026;32.2
53003;72695;34243;36503;50.21;EUROPE ÉCOLOGIE;1692;4.94
53003;72695;34243;36503;50.21;FREE PALESTINE;0;0
53003;72695;34243;36503;50.21;PARTI ANIMALISTE;565;1.65
53003;72695;34243;36503;50.21;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
53003;72695;34243;36503;50.21;PARTI PIRATE;4;0.01
53003;72695;34243;36503;50.21;BESOIN D'EUROPE;8040;23.48
53003;72695;34243;36503;50.21;PACE;0;0
53003;72695;34243;36503;50.21;ÉQUINOXE;130;0.38
53003;72695;34243;36503;50.21;ECOLOGIE POSITIVE;161;0.47
53003;72695;34243;36503;50.21;LISTE ASSELINEAU-FREXIT;315;0.92
53003;72695;34243;36503;50.21;PAIX ET DECROISSANCE;1;0
53003;72695;34243;36503;50.21;POUR UNE AUTRE EUROPE;0;0
53003;72695;34243;36503;50.21;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;2647;7.73
53003;72695;34243;36503;50.21;LUTTE OUVRIERE;272;0.79
53003;72695;34243;36503;50.21;CHANGER L'EUROPE;2;0.01
53003;72695;34243;36503;50.21;NLP;30;0.09
53003;72695;34243;36503;50.21;URGENCE REVOLUTION !;48;0.14
53003;72695;34243;36503;50.21;PPL;0;0
53003;72695;34243;36503;50.21;L'EUROPE CA SUFFIT !;305;0.89
53003;72695;34243;36503;50.21;PRENONS-NOUS EN MAIN;4;0.01
53003;72695;34243;36503;50.21;FORTERESSE EUROPE;8;0.02
53003;72695;34243;36503;50.21;REVEIL EUR;3813;11.14
53003;72695;34243;36503;50.21;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;0;0
53003;72695;34243;36503;50.21;AR;974;2.84
53003;72695;34243;36503;50.21;FRANCE LIBRE;6;0.02
53003;72695;34243;36503;50.21;EUROPE TERRITOIRES ÉCOLOGIE;80;0.23
53003;72695;34243;36503;50.21;LA RUCHE CITOYENNE;0;0
53003;72695;34243;36503;50.21;GAUCHE UNIE;650;1.9
53003;72695;34243;36503;50.21;DEFENDRE LES ENFANTS;4;0.01
53003;72695;34243;36503;50.21;EAC;461;1.35
53003;72695;34243;36503;50.21;DEMOCRATIE REPRESENTATIVE;0;0
53003;72695;34243;36503;50.21;ESPERANTO;16;0.05
53003;72695;34243;36503;50.21;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;1;0
53001;66352;33354;31599;47.62;HUMANITE SOUVERAINE;0;0
53001;66352;33354;31599;47.62;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
53001;66352;33354;31599;47.62;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;1468.5;4.4
53001;66352;33354;31599;47.62;LFI - UP;2062.5;6.18
53001;66352;33354;31599;47.62;La FRANCE REVIENT;9678.5;29.02
53001;66352;33354;31599;47.62;EUROPE ÉCOLOGIE;1819;5.45
53001;66352;33354;31599;47.62;FREE PALESTINE;18;0.05
53001;66352;33354;31599;47.62;PARTI ANIMALISTE;619;1.86
